season_id,event_id,home_team,away_team,match_date,match_time,ok,match_url
59708,12246978,DPMM,Lion City Sailors,13/01/2025,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246978
59708,12246979,Geylang Int.,Tampines Rovers,29/10/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246979
59708,12246980,Tampines Rovers,Balestier Khalsa,02/11/2024,06:00,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246980
59708,12246981,Albirex Niigata,DPMM,02/11/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12246981
59708,12246982,Lion City Sailors,Young Lions,30/10/2024,07:45,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246982
59708,12246983,Tanjong Pagar Utd.,Balestier Khalsa,28/10/2024,07:45,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:12246983
59708,12246985,Albirex Niigata,Hougang Utd,29/10/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246985
59708,12246986,Hougang Utd,Tanjong Pagar Utd.,01/11/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246986
59708,12246987,Lion City Sailors,Hougang Utd,19/10/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246987
59708,12246988,Balestier Khalsa,Geylang Int.,20/10/2024,06:00,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246988
59708,12246989,DPMM,Young Lions,18/10/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246989
59708,12246990,Tampines Rovers,Albirex Niigata,19/10/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:12246990
59708,12246991,Tampines Rovers,Lion City Sailors,29/09/2024,06:00,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246991
59708,12246992,Balestier Khalsa,Albirex Niigata,28/09/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:12246992
59708,12246993,Albirex Niigata,Tanjong Pagar Utd.,20/09/2024,07:45,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:12246993
59708,12246994,Lion City Sailors,Balestier Khalsa,22/09/2024,06:00,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246994
59708,12246995,Tanjong Pagar Utd.,Geylang Int.,28/09/2024,06:00,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246995
59708,12246996,DPMM,Tampines Rovers,22/09/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246996
59708,12246997,Hougang Utd,DPMM,27/09/2024,07:45,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246997
59708,12246998,DPMM,Balestier Khalsa,13/09/2024,07:45,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246998
59708,12246999,Geylang Int.,Albirex Niigata,15/09/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:12246999
59708,12247000,Tanjong Pagar Utd.,Lion City Sailors,14/09/2024,06:00,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12247000
59708,12247001,Young Lions,Balestier Khalsa,31/08/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247001
59708,12247002,DPMM,Tanjong Pagar Utd.,31/08/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247002
59708,12247003,Lion City Sailors,Geylang Int.,30/08/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247003
59708,12247004,Tampines Rovers,Young Lions,14/09/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12247004
59708,12247005,Young Lions,Hougang Utd,21/09/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247005
59708,12247006,Balestier Khalsa,Tampines Rovers,11/08/2024,06:00,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247006
59708,12247008,Hougang Utd,Tampines Rovers,30/08/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247008
59708,12247012,Lion City Sailors,DPMM,03/08/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247012
59708,12247013,Young Lions,Geylang Int.,10/08/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247013
59708,12247014,Hougang Utd,Tanjong Pagar Utd.,11/08/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247014
59708,12247015,Albirex Niigata,Young Lions,04/08/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247015
59708,12247016,DPMM,Albirex Niigata,10/08/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247016
59708,12247017,DPMM,Young Lions,27/07/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247017
59708,12247018,Geylang Int.,Hougang Utd,02/08/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247018
59708,12247019,Geylang Int.,Balestier Khalsa,28/07/2024,06:00,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247019
59708,12247020,Tanjong Pagar Utd.,Tampines Rovers,03/08/2024,06:00,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247020
59708,12247021,Balestier Khalsa,Tanjong Pagar Utd.,24/07/2024,07:45,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:12247021
59708,12247022,Albirex Niigata,Tampines Rovers,27/07/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:12247022
59708,12247023,Hougang Utd,Albirex Niigata,23/07/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247023
59708,12247024,Young Lions,Lion City Sailors,22/07/2024,07:45,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12247024
59708,12247025,Lion City Sailors,Hougang Utd,28/07/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247025
59708,12247026,Tampines Rovers,Geylang Int.,24/07/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247026
59708,12247027,Geylang Int.,Tanjong Pagar Utd.,19/07/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12247027
59708,12247028,Albirex Niigata,Balestier Khalsa,18/07/2024,07:45,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:12247028
59708,12247029,DPMM,Hougang Utd,19/07/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12247029
59708,12247030,Lion City Sailors,Tampines Rovers,18/07/2024,07:45,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12247030
59708,12247031,Balestier Khalsa,Lion City Sailors,13/07/2024,06:00,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12247031
59708,12247032,Lion City Sailors,Tanjong Pagar Utd.,07/07/2024,06:00,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12247032
59708,12247033,Tampines Rovers,DPMM,13/07/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12247033
59708,12247034,Tanjong Pagar Utd.,Albirex Niigata,12/07/2024,07:45,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:12247034
59708,12247035,Tampines Rovers,Hougang Utd,30/06/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247035
59708,12247036,Hougang Utd,Young Lions,14/07/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247036
59708,12247037,Albirex Niigata,Geylang Int.,06/07/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:12247037
59708,12247038,Young Lions,Tampines Rovers,06/07/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:12247038
59708,12247039,Balestier Khalsa,DPMM,05/07/2024,07:45,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12247039
59708,12247040,Balestier Khalsa,Young Lions,29/06/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247040
59708,12247041,Young Lions,Tanjong Pagar Utd.,22/06/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:12247041
59708,12247042,DPMM,Geylang Int.,22/06/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12247042
59708,12247043,Geylang Int.,Lion City Sailors,28/06/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247043
59708,12247044,Tampines Rovers,Tanjong Pagar Utd.,16/06/2024,06:00,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247044
59708,12247045,Lion City Sailors,Albirex Niigata,23/06/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:12247045
59708,12247046,DPMM,Lion City Sailors,15/06/2024,08:15,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247046
59708,12247047,Tanjong Pagar Utd.,DPMM,29/06/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247047
59708,12247048,Young Lions,Albirex Niigata,15/06/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247048
59708,12247049,Hougang Utd,Balestier Khalsa,21/06/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12247049
59708,12247050,Tanjong Pagar Utd.,Hougang Utd,26/05/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247050
59708,12247051,Albirex Niigata,DPMM,25/05/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247051
59708,12247052,Geylang Int.,Young Lions,25/05/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247052
59708,12247053,Hougang Utd,Geylang Int.,14/06/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247053
59708,12247054,Tanjong Pagar Utd.,Balestier Khalsa,19/05/2024,06:00,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:12247054
59708,12247055,Albirex Niigata,Hougang Utd,18/05/2024,06:00,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247055
59708,12247056,Tampines Rovers,Albirex Niigata,12/05/2024,06:00,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:12247056
59708,12247057,Geylang Int.,Tampines Rovers,17/05/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247057
59708,12247058,Lion City Sailors,Young Lions,18/05/2024,06:00,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12247058
59708,12247060,Hougang Utd,Lion City Sailors,10/05/2024,07:45,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247060
59708,12247061,Balestier Khalsa,Tampines Rovers,24/05/2024,07:45,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247061
59708,12247062,Balestier Khalsa,Geylang Int.,10/05/2024,07:45,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247062
59708,12247063,Young Lions,DPMM,11/05/2024,06:00,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247063
59708,12404673,DPMM,Lion City Sailors,18/06/2024,07:45,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12404673
59708,13780782,Tanjong Pagar Utd.,Hougang Utd,13/05/2025,07:45,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:13780782
59708,13780797,Tampines Rovers,Balestier Khalsa,07/05/2025,07:45,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:13780797
59708,13780842,Geylang Int.,DPMM,29/04/2025,08:30,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:13780842
59708,13780850,Tanjong Pagar Utd.,Young Lions,07/05/2025,07:45,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:13780850
59708,13781769,Lion City Sailors,Young Lions,30/04/2025,07:45,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:13781769
59708,13786408,Young Lions,Geylang Int.,15/05/2025,07:45,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:13786408
59708,14025220,Everton,Arsenal,20/12/2025,16:00,1,https://www.sofascore.com/football/match/everton-arsenal/RY#id:14025220
59708,14025226,Man City,West Ham,20/12/2025,11:00,1,https://www.sofascore.com/football/match/west-ham-united-manchester-city/rM#id:14025226
59708,14025228,Newcastle,Chelsea,20/12/2025,08:30,1,https://www.sofascore.com/football/match/newcastle-united-chelsea/NO#id:14025228
59708,14025230,Tottenham,Liverpool,20/12/2025,13:30,1,https://www.sofascore.com/football/match/liverpool-tottenham-hotspur/IsU#id:14025230
59708,14083185,Real Madrid,Sevilla,20/12/2025,16:00,1,https://www.sofascore.com/football/match/sevilla-real-madrid/EgbsIgb#id:14083185
59708,15035359,Man Utd,Bournemouth,15/12/2025,16:00,1,https://www.sofascore.com/football/match/bournemouth-manchester-united/Kkb#id:15035359
59708,15200513,Guadalajara,Barcelona,16/12/2025,16:30,1,https://www.sofascore.com/football/match/guadalajara-barcelona/rgbsFLj#id:15200513
59708,15200524,CF Talavera,Real Madrid,17/12/2025,16:00,1,https://www.sofascore.com/football/match/cf-talavera-real-madrid/EgbstQFb#id:15200524
78478,14025220,Everton,Arsenal,20/12/2025,16:00,1,https://www.sofascore.com/football/match/everton-arsenal/RY#id:14025220
78478,14025226,Man City,West Ham,20/12/2025,11:00,1,https://www.sofascore.com/football/match/west-ham-united-manchester-city/rM#id:14025226
78478,14025228,Newcastle,Chelsea,20/12/2025,08:30,1,https://www.sofascore.com/football/match/newcastle-united-chelsea/NO#id:14025228
78478,14025230,Tottenham,Liverpool,20/12/2025,13:30,1,https://www.sofascore.com/football/match/liverpool-tottenham-hotspur/IsU#id:14025230
78478,14083185,Real Madrid,Sevilla,20/12/2025,16:00,1,https://www.sofascore.com/football/match/sevilla-real-madrid/EgbsIgb#id:14083185
78478,14195482,Geylang Int.,Albirex Niigata,23/08/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:14195482
78478,14195484,Tanjong Pagar Utd.,Tampines Rovers,24/08/2025,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:14195484
78478,14195485,Tampines Rovers,Geylang Int.,24/08/2025,07:30,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:14195485
78478,14195486,Hougang Utd,Lion City Sailors,29/08/2025,07:30,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:14195486
78478,14195487,Albirex Niigata,Balestier Khalsa,23/08/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:14195487
78478,14195488,Tanjong Pagar Utd.,Lion City Sailors,12/09/2025,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14195488
78478,14195489,Albirex Niigata,Tampines Rovers,13/09/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:14195489
78478,14195493,Albirex Niigata,Geylang Int.,20/09/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:14195493
78478,14195494,Lion City Sailors,Balestier Khalsa,21/09/2025,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:14195494
78478,14195495,Tampines Rovers,Tanjong Pagar Utd.,21/09/2025,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:14195495
78478,14195498,Tanjong Pagar Utd.,Geylang Int.,17/10/2025,07:30,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:14195498
78478,14195499,Tampines Rovers,Balestier Khalsa,19/10/2025,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:14195499
78478,14195502,Balestier Khalsa,Tanjong Pagar Utd.,24/10/2025,07:30,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:14195502
78478,14195503,Young Lions,Geylang Int.,25/10/2025,07:30,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:14195503
78478,14195504,Hougang Utd,Tampines Rovers,27/10/2025,07:30,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:14195504
78478,14195505,Lion City Sailors,Albirex Niigata,27/10/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:14195505
78478,14195506,Geylang Int.,Balestier Khalsa,09/01/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:14195506
78478,14195507,Albirex Niigata,Young Lions,10/01/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:14195507
78478,14195508,Tampines Rovers,Lion City Sailors,11/01/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:14195508
78478,14195509,Tanjong Pagar Utd.,Hougang Utd,12/01/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:14195509
78478,14195510,Geylang Int.,Hougang Utd,16/01/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:14195510
78478,14195512,Tampines Rovers,Albirex Niigata,18/01/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:14195512
78478,14195513,Lion City Sailors,Tanjong Pagar Utd.,19/01/2026,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14195513
78478,14195514,Geylang Int.,Tampines Rovers,23/01/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:14195514
78478,14195515,Lion City Sailors,Hougang Utd,25/08/2025,07:30,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:14195515
78478,14195516,Tanjong Pagar Utd.,Young Lions,22/09/2025,07:30,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:14195516
78478,14195518,Geylang Int.,Tanjong Pagar Utd.,18/10/2025,07:30,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:14195518
78478,14195519,Balestier Khalsa,Tampines Rovers,31/01/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:14195519
78478,14195520,Lion City Sailors,Young Lions,18/10/2025,07:30,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:14195520
78478,14195521,Hougang Utd,Albirex Niigata,17/10/2025,07:30,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:14195521
78478,14195522,Albirex Niigata,Tanjong Pagar Utd.,17/01/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:14195522
78478,14195523,Tampines Rovers,Young Lions,16/01/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:14195523
78478,14195525,Balestier Khalsa,Hougang Utd,18/01/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:14195525
78478,14195540,Geylang Int.,Lion City Sailors,18/01/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:14195540
78478,14195542,Albirex Niigata,Tampines Rovers,22/03/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:14195542
78478,14195543,Balestier Khalsa,Young Lions,13/02/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:14195543
78478,14195545,Lion City Sailors,Tanjong Pagar Utd.,05/04/2026,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14195545
78478,14195546,Hougang Utd,Geylang Int.,04/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:14195546
78478,14195547,Albirex Niigata,Hougang Utd,09/02/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:14195547
78478,14195549,Young Lions,Lion City Sailors,08/02/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:14195549
78478,14195551,Albirex Niigata,Hougang Utd,17/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:14195551
78478,14195552,Tampines Rovers,Balestier Khalsa,17/04/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:14195552
78478,14195553,Young Lions,Lion City Sailors,19/04/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:14195553
78478,14195555,Tampines Rovers,Geylang Int.,11/04/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:14195555
78478,14195556,Hougang Utd,Lion City Sailors,25/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:14195556
78478,14195557,Young Lions,Tanjong Pagar Utd.,26/04/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:14195557
78478,14195558,Balestier Khalsa,Albirex Niigata,13/04/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:14195558
78478,14195559,Tampines Rovers,Lion City Sailors,02/05/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:14195559
78478,14195560,Geylang Int.,Balestier Khalsa,03/05/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:14195560
78478,14195561,Albirex Niigata,Young Lions,04/05/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:14195561
78478,14195562,Tanjong Pagar Utd.,Hougang Utd,05/05/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:14195562
78478,14195563,Balestier Khalsa,Tanjong Pagar Utd.,09/05/2026,07:30,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:14195563
78478,14195564,Young Lions,Geylang Int.,09/05/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:14195564
78478,14195565,Hougang Utd,Tampines Rovers,10/05/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:14195565
78478,14195566,Lion City Sailors,Albirex Niigata,10/05/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:14195566
78478,14211926,Balestier Khalsa,Lion City Sailors,25/08/2025,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:14211926
78478,14254080,Tanjong Pagar Utd.,Tampines Rovers,13/09/2025,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:14254080
78478,14254081,Geylang Int.,Albirex Niigata,12/09/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:14254081
78478,14254390,Balestier Khalsa,Lion City Sailors,14/09/2025,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:14254390
78478,14254830,Albirex Niigata,Tampines Rovers,21/09/2025,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:14254830
78478,14254859,Tanjong Pagar Utd.,Lion City Sailors,22/09/2025,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14254859
78478,14255430,Hougang Utd,Lion City Sailors,24/01/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:14255430
78478,14255446,Young Lions,Tanjong Pagar Utd.,26/01/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:14255446
78478,14255489,Tampines Rovers,Tanjong Pagar Utd.,31/01/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:14255489
78478,14255505,Tanjong Pagar Utd.,Geylang Int.,06/02/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:14255505
78478,14255506,Albirex Niigata,Geylang Int.,02/02/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:14255506
78478,14255528,Balestier Khalsa,Tampines Rovers,07/02/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:14255528
78478,14255562,Tampines Rovers,Albirex Niigata,14/02/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:14255562
