season_id,event_id,match_url
59708,12247016,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247016
59708,12247051,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247051
59708,12246971,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246971
59708,12246998,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246998
59708,12247039,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12247039
59708,12246964,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12246964
59708,12247042,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12247042
59708,13780842,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:13780842
59708,12246924,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246924
59708,12246954,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246954
59708,12246997,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246997
59708,12247029,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12247029
59708,12246936,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246936
59708,12246978,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246978
59708,12247012,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247012
59708,12247046,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247046
59708,12404673,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12404673
59708,12246960,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246960
59708,12246996,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246996
59708,12247033,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12247033
59708,12246965,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12246965
59708,12247002,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247002
59708,12247047,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247047
59708,12246944,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246944
59708,12246989,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246989
59708,12247017,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247017
59708,12247063,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247063
59708,15200524,https://www.sofascore.com/football/match/cf-talavera-real-madrid/EgbstQFb#id:15200524
59708,14025220,https://www.sofascore.com/football/match/everton-arsenal/RY#id:14025220
59708,12246945,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246945
59708,12246988,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246988
59708,12247019,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247019
59708,12247062,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247062
59708,12246962,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12246962
59708,12247003,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247003
59708,12247043,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247043
59708,12246948,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246948
59708,12246979,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246979
59708,12247026,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247026
59708,12247057,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247057
59708,12246917,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246917
59708,12246947,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246947
59708,12246995,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246995
59708,12247027,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12247027
59708,15200513,https://www.sofascore.com/football/match/guadalajara-barcelona/rgbsFLj#id:15200513
59708,12246942,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246942
59708,12246985,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246985
59708,12247023,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247023
59708,12247055,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247055
59708,12246922,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12246922
59708,12246970,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12246970
59708,12247049,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12247049
59708,12246941,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12246941
59708,12246975,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12246975
59708,12247018,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247018
59708,12247053,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12247053
59708,12246949,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246949
59708,12246987,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246987
59708,12247025,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247025
59708,12247060,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12247060
59708,12246974,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12246974
59708,12247008,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247008
59708,12247035,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:12247035
59708,12246933,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246933
59708,12246986,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246986
59708,12247014,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247014
59708,12247050,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12247050
59708,13780782,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:13780782
59708,12246956,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12246956
59708,12247005,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247005
59708,12247036,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12247036
59708,12246959,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246959
59708,12246994,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246994
59708,12247031,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12247031
59708,12246961,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12246961
59708,12247000,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12247000
59708,12247032,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12247032
