season_id,event_id,match_url,is_future_fixture
48772,11041398,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041398,0
48772,11041399,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041399,0
48772,11041400,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11041400,0
48772,11041401,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041401,0
48772,11041402,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041402,0
48772,11041403,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041403,0
48772,11041404,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041404,0
48772,11041405,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041405,0
48772,11041406,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041406,0
48772,11041407,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:11041407,0
48772,11041408,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041408,0
48772,11041409,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:11041409,0
48772,11041410,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041410,0
48772,11041411,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:11041411,0
48772,11041412,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:11041412,0
48772,11041416,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041416,0
48772,11041417,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041417,0
48772,11041420,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11041420,0
48772,11041426,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11041426,0
48772,11041428,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041428,0
48772,11041431,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041431,0
48772,11041432,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041432,0
48772,11041433,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041433,0
48772,11557825,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11557825,0
48772,11557830,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11557830,0
48772,11561284,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11561284,0
48772,11561285,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11561285,0
48772,14025220,https://www.sofascore.com/football/match/everton-arsenal/RY#id:14025220,0
48772,14025226,https://www.sofascore.com/football/match/west-ham-united-manchester-city/rM#id:14025226,0
48772,14025228,https://www.sofascore.com/football/match/newcastle-united-chelsea/NO#id:14025228,0
48772,14025230,https://www.sofascore.com/football/match/liverpool-tottenham-hotspur/IsU#id:14025230,0
48772,14083185,https://www.sofascore.com/football/match/sevilla-real-madrid/EgbsIgb#id:14083185,0
48772,15035359,https://www.sofascore.com/football/match/bournemouth-manchester-united/Kkb#id:15035359,0
